Updated On,State,Total Tested,Tags,Positive,Negative,Unconfirmed,Unnamed: 7,Total People In Quarantine,Total People Released From Quarantine,Num Isolation Beds,Num ICU Beds,Num Ventilators,Num Calls State Helpline,Source,Source2,Test positivity rate,Tests per thousand,Tests per million,Population (Source: covid19india),Unnamed: 20,Unnamed: 21,Unnamed: 22
04/05/2020,West Bengal,25116.0,Tested,1259.0,,,,,,788.0,860.0,271.0,,https://www.wbhealth.gov.in/uploaded_files/corona/WB_DHFW_Bulletin_4TH_MAY_FINAL.pdf,https://twitter.com/ANI/status/1257318909599813632,5.01%,0.26,259.0,,,,
05/05/2020,West Bengal,27571.0,Tested,1344.0,,,,,,,860.0,271.0,,https://www.wbhealth.gov.in/uploaded_files/corona/WB_DHFW_Bulletin_5TH_MAY_FINAL.pdf,,4.87%,0.28,285.0,,,,
06/05/2020,West Bengal,30141.0,Tested,1456.0,,,,,,,860.0,271.0,,https://www.wbhealth.gov.in/uploaded_files/corona/WB_DHFW_Bulletin_6TH_MAY_FINAL.pdf,,4.83%,0.31,311.0,,,,
07/05/2020,West Bengal,32752.0,Tested,1548.0,,,,,,,907.0,392.0,,https://www.wbhealth.gov.in/uploaded_files/corona/WB_DHFW_Bulletin_7TH_MAY_FINAL.pdf,,4.73%,0.34,338.0,,,,
08/05/2020,West Bengal,35767.0,Tested,1678.0,,,,,,,907.0,392.0,,https://www.wbhealth.gov.in/uploaded_files/corona/WB_DHFW_Bulletin_8th_MAY_FINAL.pdf,,4.69%,0.37,369.0,,,,
09/05/2020,West Bengal,39368.0,Tested,1786.0,,,,,,,907.0,392.0,,https://www.wbhealth.gov.in/uploaded_files/corona/WB_DHFW_Bulletin_9th_MAY_REPORT_FINAL.pdf,,4.54%,0.41,406.0,,,,
10/05/2020,West Bengal,43414.0,Tested,1939.0,,,,,,,907.0,392.0,,https://www.wbhealth.gov.in/uploaded_files/corona/WB_DHFW_Bulletin_10th_MAY_REPORT_FINAL.pdf,,4.47%,0.45,448.0,,,,
11/05/2020,West Bengal,47615.0,Tested,2063.0,,,,6689.0,19945.0,,907.0,392.0,,https://www.wbhealth.gov.in/uploaded_files/corona/WB_DHFW_Bulletin_11th_MAY_REPORT_FINAL.pdf,,4.33%,,,,,,
12/05/2020,West Bengal,52622.0,Tested,2173.0,,,,6978.0,21022.0,,907.0,392.0,,https://www.wbhealth.gov.in/uploaded_files/corona/WB_DHFW_Bulletin_12th_MAY_REPORT_FINAL.pdf,,4.13%,,,,,,
13/05/2020,West Bengal,,,,,,,,,,,,,,,,,,,,,
